Image_Name,Center_X,Center_Y,Width,Height,Text,Score,Translated_Text
tr_img_06476,2340.2,1648.2,876.5,151.5,キャンパス,0.9724,campus
tr_img_06471,1701.0,878.0,1960.0,318.0,南13条西18丁目,0.9782,South 13th and West 18th.
tr_img_06477,1619.2,1614.0,1562.5,290.0,幌平橋,0.9742,Fukui Bridge
tr_img_06475,1244.8,772.5,848.5,209.0,伊藤義男,0.8937,Ito-man.
tr_img_06474,1677.2,1187.2,880.5,120.5,平岸条２丁目,0.9204,"No, no, no. No, no, no, no, no, no, no."
tr_img_06478,527.2,142.2,351.5,166.5,三橋,0.9886,Three Bridges
tr_img_06478,1006.5,143.2,348.0,164.5,弘嗣,0.7757,I'll take care of it.
tr_img_06478,565.2,385.0,402.5,112.0,有限会社,0.981,A finite company.
tr_img_06478,913.0,554.0,661.0,169.0,構造設計,0.9997,Structural Design
tr_img_06478,443.0,554.0,139.0,157.0,弘,0.5057,I'll take care of it.
tr_img_06478,804.8,723.2,877.5,100.5,一級建築士事務所,0.9856,First class architect's office.
tr_img_06481,1523.5,704.8,431.0,103.5,八重洲一丁目,0.9767,I'll be right back. I'll be right back.
tr_img_06479,1437.8,652.2,2691.5,845.5,本6B限定!,0.7227,This book is limited to 6B!
tr_img_06479,1266.2,1333.8,2293.5,573.5,ちゃん,0.6416,Right.
tr_img_06483,931.0,663.0,835.0,215.0,オススメメニュー,0.9343,Ossme Menu
tr_img_06483,678.2,990.8,340.5,126.5,限定,0.7278,Limit
tr_img_06483,917.5,1199.8,794.0,280.5,生チコ三ルク引,0.6561,It's a tri-leak.
tr_img_06483,865.8,1395.0,791.5,269.0,かのバタドラ,0.8277,That Batadra.
tr_img_06483,818.0,1616.5,665.0,198.0,ジージクリーム,0.6913,Siege cream.
tr_img_06483,1074.5,1772.2,272.0,174.5,大福,0.7145,Great Fascination
tr_img_06485,1584.5,829.5,821.0,218.0,中央バス,0.9626,Center Bass
tr_img_06485,1586.0,1258.0,937.0,237.0,幌平橋,0.983,Fukui Bridge
tr_img_06485,1565.5,1685.0,1084.0,194.0,行啓通り整骨院,0.9502,The Regiment of the Cyclopædia
tr_img_06480,457.5,1206.5,440.0,90.0,芥川龍之弁色,0.6457,"I'm sorry, I'm sorry, I'm sorry."
tr_img_06480,1979.8,1346.5,404.5,99.0,礼初音森神ネ社,0.8659,"I'm sorry, I'm sorry, I'm sorry, I'm sorry."
tr_img_06480,2015.2,1445.8,241.5,56.5,6光寺,0.5192,Six-light temple
tr_img_06480,1783.0,1619.0,540.0,90.0,盛京太助住居跡,0.712,Kainta Resident.
tr_img_06480,1246.8,1622.2,278.5,76.5,現在地,0.8178,Current Location
tr_img_06480,1965.2,1856.8,394.5,67.5,杉山検校の浮),0.7857,(Music) (Music ends) (Music ends) (Music ends) (Music ends) (Music ends)
tr_img_06480,493.0,1918.2,291.0,70.5,国校が都,0.5354,The school is the capital.
tr_img_06480,1527.0,1937.2,336.0,64.5,井筒部慶,0.6186,Iwaru Iwaru
tr_img_06480,662.0,2217.5,515.0,103.0,本所蔵前般歩,0.861,I'm going to take care of it.
tr_img_06486,1179.5,1181.5,1044.0,302.0,宅赤橋,0.8494,The Red Bridge
tr_img_06484,1483.8,390.0,2146.5,551.0,2月4日(月),0.6704,"(February 4th, January)"
tr_img_06482,1106.8,937.0,1133.5,195.0,駐重位置番号を,0.7244,Give me your station number.
tr_img_06482,1061.5,1154.5,1055.0,175.0,押してくださ,0.955,"Push, please."
tr_img_06482,1026.0,2033.2,1035.0,155.5,季号を確認後,0.9558,"After checking out the season issue,"
tr_img_06482,1019.8,2258.5,1040.5,164.0,精算ボタンを,0.9972,Let's see if you can get me a check button.
tr_img_06482,1021.2,2479.2,1018.5,145.5,押してください,0.948,"Push, please."
tr_img_06482,997.0,2718.5,158.0,82.0,精算,0.9938,Magnification
tr_img_06488,971.5,354.5,349.0,73.0,小田急バス,0.9852,Koda Shortbus.
tr_img_06488,972.8,468.0,481.5,116.0,芦花公園駅前,0.9884,I'm at Sakura Park Station.
tr_img_06488,965.0,609.5,115.0,46.0,行先,0.6892,Path to
tr_img_06488,803.2,710.0,116.5,55.0,成02,0.9945,Two hundred and twenty-two.
tr_img_06488,963.5,781.5,458.0,101.0,千歳鳥山駅北口,0.9713,"It's a thousand-year-old Torii Station, north entrance."
tr_img_06488,856.8,2026.0,130.5,51.0,ワンマンカ,0.8637,One-manca.
tr_img_06488,1001.5,2041.5,180.0,50.0,ご利用のま願い,0.9255,It's all yours.
tr_img_06488,782.5,2071.8,70.0,29.5,乗法,0.7974,I'll do it in a different color. I'll do it in a different color. I'll do it in a different color. I'll do it in a different color.
tr_img_06488,892.0,2342.0,86.0,40.0,現金進,0.8135,Cash
tr_img_06488,1002.8,2360.2,88.5,40.5,1C運質,0.7421,1C fortune
tr_img_06488,899.8,2377.8,95.5,34.5,人220円,0.9056,Two hundred and twenty yen.
tr_img_06488,1001.5,2391.8,96.0,37.5,大入216氏,0.7073,Mr. 216.
tr_img_06488,950.8,2418.8,214.5,57.5,四現110円4児108日,0.5769,"4th. 4th, 108th."
tr_img_06489,511.5,1594.8,494.0,493.5,公正,0.9593,JUSTICE
tr_img_06489,793.8,1792.8,293.5,260.5,又,0.6124,Again.
tr_img_06490,587.5,834.5,413.0,161.0,改札外,0.9997,Out of Modification
tr_img_06490,1504.2,1345.0,1068.5,197.0,駅長事務室,0.988,Station Chief's Office.
tr_img_06490,1738.8,1570.5,1554.5,265.0,お忘れもの承り所,0.9948,I'll forget about you.
tr_img_06490,2049.0,2041.0,566.0,205.0,0人早企,0.6663,We're going to have to do something fast.
tr_img_06490,1338.8,2082.8,743.5,144.5,生小事列,0.6955,It's a line. It's a line.
tr_img_06487,1212.8,1403.0,760.5,156.0,総武線(各駅停車),0.9221,"General, stop every train station."
tr_img_06487,2293.0,1478.8,980.0,151.5,秋葉原新宿中野。上野戸面,0.898,Nakano Akihara Nakano.
tr_img_06487,1842.8,1507.8,72.5,47.5,中o,0.6255,Middleo
tr_img_06494,1304.2,398.2,483.5,242.5,六門,0.6437,Six.
tr_img_06494,1323.5,602.2,473.0,266.5,8丁目,0.771,Eight.
tr_img_06493,1208.5,677.0,496.0,132.0,清永駅,0.9089,Kunihito Station.
tr_img_06493,1136.2,1031.2,1466.5,145.5,静岡市役所清水庁善,0.8818,"(For fully formatted text, see publication) (For fully formatted text, see publication)"
tr_img_06493,1119.8,1396.2,974.5,138.5,静鉄新清永駅,0.9483,Shikoku Shikoku Station.
tr_img_06498,1745.0,685.2,1610.0,277.5,マリンターミナル,0.9993,Marine Terminal
tr_img_06498,1389.0,1830.0,1043.0,281.0,マリンビル,0.9992,Marinville.
tr_img_06500,821.5,804.5,348.0,138.0,メロウ,0.9911,Merrow.
tr_img_06500,925.8,965.2,550.5,133.5,レジデンス,0.9974,Regence.
tr_img_06500,683.2,1623.0,99.5,38.0,北野,0.7935,"No. No. No, no, no, no. No, no, no, no, no, no, no, no, no."
tr_img_06500,679.2,1673.0,96.5,46.0,四目,0.8997,Fourth.
tr_img_06497,1462.5,854.8,2033.0,333.5,家任手記の,0.6045,My family's records.
tr_img_06499,702.2,514.5,81.5,88.0,道,0.9952,The Way
tr_img_06499,1409.0,1308.2,231.0,179.5,映活,0.6673,It's live.
tr_img_06499,1396.5,1533.8,241.0,171.5,コミック,0.6228,A comic book.
tr_img_06499,1484.2,1568.8,149.5,96.5,ネッ,0.9653,"Oh, my God."
tr_img_06499,1419.5,1606.5,116.0,46.0,一イ,0.8579,One.
tr_img_06499,1293.0,1644.2,182.0,114.5,インタ,0.9019,Interpretation
tr_img_06499,1226.2,1944.8,64.5,33.5,に,0.697,!
tr_img_06499,1383.0,2089.5,418.0,188.0,女性専用エリア,0.8949,Women's only area.
tr_img_06499,1376.0,2221.5,254.0,129.0,シャワー,0.9912,A shower.
tr_img_06499,1379.0,2360.8,354.0,162.5,店内完全分煙,0.9316,It's full of smoke in the store.
tr_img_06499,1696.8,2341.5,183.5,91.0,一,0.769,One.
tr_img_06499,1851.5,2561.8,228.0,88.5,当ビル1F,0.8243,Building 1F.
tr_img_06499,1529.2,2595.8,331.5,95.5,朝和幌元祉のこだわり。,0.797,I'm so glad you're here.
tr_img_06499,1480.0,2704.8,546.0,202.5,おじごう,0.6012,"Come on, Uncle."
tr_img_06499,2714.8,2833.0,94.5,105.0,EVト,0.5017,EVT
tr_img_06499,1286.5,2984.2,47.0,29.5,の,0.8602,.
